human_gene_id	human_gene_name	rabbit_align_seq	rabbit_align_start	rabbit_align_end	rabbit_align_strand	rabbit_align_length
ENSG00000182718	ANXA2	17	12016167	12016254	-1	88
ENSG00000182718	ANXA2	17	12013048	12013180	-1	133
ENSG00000182718	ANXA2	17	12013048	12013133	-1	86
ENSG00000182718	ANXA2	17	11995365	11995458	-1	94
ENSG00000182718	ANXA2	17	11982609	11982952	-1	344
ENSG00000129007	CALML4	17	4347136	4351823	-1	4688
ENSG00000129007	CALML4	17	4345778	4346855	-1	1078
ENSG00000129007	CALML4	17	4347136	4348776	-1	1641
ENSG00000129007	CALML4	17	4345558	4346855	-1	1298
ENSG00000129007	CALML4	17	4347136	4348685	-1	1550
ENSG00000129007	CALML4	17	4345558	4346855	-1	1298
ENSG00000129007	CALML4	17	4347136	4348329	-1	1194
ENSG00000129007	CALML4	17	4345558	4346855	-1	1298
ENSG00000129007	CALML4	17	4347136	4347460	-1	325
ENSG00000129007	CALML4	17	4345558	4346855	-1	1298
ENSG00000129007	CALML4	17	4345558	4345804	-1	247
ENSG00000129007	CALML4	17	4343029	4343217	-1	189
ENSG00000170209	ANKK1	1	102979226	102980323	-1	1098
ENSG00000166741	NNMT	1	102116546	102117326	-1	781
ENSG00000166741	NNMT	1	102114908	102115204	-1	297
ENSG00000166741	NNMT	1	102116830	102117326	-1	497
ENSG00000278570	NR2E3	17	671895	672137	-1	243
ENSG00000278570	NR2E3	17	671895	672137	-1	243
ENSG00000278570	NR2E3	17	674505	674630	-1	126
ENSG00000103653	CSK	GL019033	287317	287516	1	200
ENSG00000103653	CSK	GL019033	287317	287406	1	90
ENSG00000103653	CSK	GL019033	287127	287191	1	65
ENSG00000140368	PSTPIP1	GL018768	1702	1840	1	139
ENSG00000140368	PSTPIP1	GL018768	1702	1840	1	139
ENSG00000140368	PSTPIP1	GL018768	1702	1840	1	139
ENSG00000140368	PSTPIP1	GL018768	1702	1840	1	139
ENSG00000164430	CGAS	12	60282537	60282967	1	431
ENSG00000164430	CGAS	12	60291213	60291489	1	277
ENSG00000164430	CGAS	12	60291544	60291650	1	107
ENSG00000164430	CGAS	12	60292064	60292231	1	168
ENSG00000164430	CGAS	12	60292232	60292611	1	380
ENSG00000152977	ZIC1	14	41040983	41043852	1	2870
ENSG00000152977	ZIC1	14	41040985	41043852	1	2868
ENSG00000152977	ZIC1	14	41040985	41043852	1	2868
ENSG00000152977	ZIC1	14	41043420	41043852	1	433
ENSG00000152977	ZIC1	14	41043540	41043852	1	313
ENSG00000152977	ZIC1	14	41043758	41043852	1	95
ENSG00000152977	ZIC1	14	41051033	41051650	1	618
ENSG00000152977	ZIC1	14	41051488	41051650	1	163
ENSG00000152977	ZIC1	14	41051516	41051650	1	135
ENSG00000152977	ZIC1	14	41068734	41069411	1	678
ENSG00000152977	ZIC1	14	41069821	41071927	1	2107
ENSG00000189227	C15orf61	17	5015980	5019009	-1	3030
ENSG00000189227	C15orf61	17	5015534	5015979	-1	446
ENSG00000189227	C15orf61	17	5018788	5019009	-1	222
ENSG00000163864	NMNAT3	14	33195666	33195904	1	239
ENSG00000163864	NMNAT3	14	33196095	33196587	1	493
ENSG00000163864	NMNAT3	14	33195666	33195904	1	239
ENSG00000163864	NMNAT3	14	33196095	33196587	1	493
ENSG00000163864	NMNAT3	14	33195667	33195904	1	238
ENSG00000163864	NMNAT3	14	33196095	33196587	1	493
ENSG00000163864	NMNAT3	14	33195691	33195904	1	214
ENSG00000163864	NMNAT3	14	33196095	33196587	1	493
ENSG00000163864	NMNAT3	14	33195691	33195904	1	214
ENSG00000163864	NMNAT3	14	33196095	33196587	1	493
ENSG00000163864	NMNAT3	14	33195698	33195904	1	207
ENSG00000163864	NMNAT3	14	33196095	33196587	1	493
ENSG00000163864	NMNAT3	14	33196095	33196587	1	493
ENSG00000163864	NMNAT3	14	33196155	33196587	1	433
ENSG00000163864	NMNAT3	14	33196528	33196587	1	60
ENSG00000163864	NMNAT3	14	33200106	33200153	1	48
ENSG00000163864	NMNAT3	14	33220709	33221028	1	320
ENSG00000091513	TF	14	27735559	27735592	1	34
ENSG00000091513	TF	14	27758115	27758336	1	222
ENSG00000091513	TF	14	27758690	27759341	1	652
ENSG00000091513	TF	14	27737768	27737860	1	93
ENSG00000091513	TF	14	27777242	27779039	1	1798
ENSG00000149308	NPAT	1	108413546	108415332	-1	1787
ENSG00000149308	NPAT	1	108410370	108411227	-1	858
ENSG00000149308	NPAT	1	108295168	108295282	-1	115
ENSG00000146242	TPBG	12	69293284	69296081	1	2798
ENSG00000146242	TPBG	12	69293284	69299393	1	6110
ENSG00000146242	TPBG	12	69293284	69296081	1	2798
ENSG00000110002	VWA5A	1	93962506	93962744	-1	239
ENSG00000110002	VWA5A	1	93962506	93962744	-1	239
ENSG00000110002	VWA5A	1	93955214	93956038	-1	825
ENSG00000110002	VWA5A	1	93954608	93954851	-1	244
ENSG00000110002	VWA5A	1	93955214	93956038	-1	825
ENSG00000110002	VWA5A	1	93954608	93954851	-1	244
ENSG00000110002	VWA5A	1	93953964	93954586	-1	623
ENSG00000110002	VWA5A	1	93962596	93962744	-1	149
ENSG00000137634	NXPE4	1	101801323	101802350	-1	1028
ENSG00000137634	NXPE4	1	101801323	101802350	-1	1028
ENSG00000277666	AC136352.5	14	145537301	145537435	-1	135
ENSG00000183476	SH2D7	GL018746	547554	547616	1	63
ENSG00000183476	SH2D7	GL018746	548300	548608	1	309
ENSG00000183476	SH2D7	GL018746	547554	547616	1	63
ENSG00000183476	SH2D7	GL018746	548300	549037	1	738
ENSG00000183476	SH2D7	GL018746	548817	549156	1	340
ENSG00000183476	SH2D7	GL018746	549157	549388	1	232
ENSG00000183476	SH2D7	GL018746	548824	549156	1	333
ENSG00000183476	SH2D7	GL018746	549157	549388	1	232
ENSG00000177098	SCN4B	GL018782	223963	226430	1	2468
ENSG00000177098	SCN4B	GL018782	226431	227197	1	767
ENSG00000177098	SCN4B	GL018782	227038	227197	1	160
ENSG00000198674	OR10G6	1	93121948	93122943	1	996
ENSG00000175093	SPSB4	14	34584817	34585309	1	493
ENSG00000175093	SPSB4	14	34585310	34585456	1	147
ENSG00000175093	SPSB4	14	34585500	34586059	1	560
ENSG00000196341	OR8D1	1	93765022	93765963	-1	942
ENSG00000196341	OR8D1	1	93765022	93765963	-1	942
ENSG00000196341	OR8D1	1	93764975	93765963	-1	989
ENSG00000196248	OR10S1	1	94056485	94057593	-1	1109
ENSG00000196248	OR10S1	1	94056485	94057593	-1	1109
ENSG00000183770	FOXL2	14	32571038	32572167	1	1130
ENSG00000221931	OR6X1	4	38770320	38771243	1	924
ENSG00000114125	RNF7	14	35213746	35214282	1	537
ENSG00000114125	RNF7	14	35213746	35214284	1	539
ENSG00000114125	RNF7	14	35213746	35214569	1	824
ENSG00000114125	RNF7	14	35214573	35215013	1	441
ENSG00000114125	RNF7	14	35215559	35216336	1	778
ENSG00000167178	ISLR2	GL019108	85094	85369	1	276
ENSG00000167178	ISLR2	GL019108	85094	86117	1	1024
ENSG00000167178	ISLR2	GL019108	85094	86117	1	1024
ENSG00000167178	ISLR2	GL019108	85094	85116	1	23
ENSG00000167178	ISLR2	GL019108	85094	85515	1	422
ENSG00000167178	ISLR2	GL019108	85094	86117	1	1024
ENSG00000167178	ISLR2	GL019108	85094	86117	1	1024
ENSG00000167178	ISLR2	GL019108	85094	85443	1	350
ENSG00000167178	ISLR2	GL019108	85094	86117	1	1024
ENSG00000196341	OR8D1	1	93765022	93765963	-1	942
ENSG00000196341	OR8D1	1	93765022	93765963	-1	942
ENSG00000196341	OR8D1	1	93764975	93765963	-1	989
ENSG00000170953	OR8B12	1	92743953	92743959	-1	7
ENSG00000170953	OR8B12	1	92742609	92743603	-1	995
ENSG00000171956	FOXB1	17	12394486	12395019	-1	534
ENSG00000171956	FOXB1	17	12392524	12394244	-1	1721
ENSG00000196341	OR8D1	1	93765022	93765963	-1	942
ENSG00000196341	OR8D1	1	93765022	93765963	-1	942
ENSG00000196341	OR8D1	1	93764975	93765963	-1	989
ENSG00000170953	OR8B12	1	92743953	92743959	-1	7
ENSG00000170953	OR8B12	1	92742609	92743603	-1	995
ENSG00000205363	INSYN1	GL018815	1568	1778	-1	211
ENSG00000205363	INSYN1	GL018815	547	1277	-1	731
ENSG00000205363	INSYN1	GL018815	304	546	-1	243
ENSG00000170953	OR8B12	1	92743953	92743959	-1	7
ENSG00000170953	OR8B12	1	92742609	92743603	-1	995
ENSG00000188313	PLSCR1	14	40106914	40107087	1	174
ENSG00000188313	PLSCR1	14	40107175	40107314	1	140
ENSG00000188313	PLSCR1	14	40107580	40108215	1	636
ENSG00000188313	PLSCR1	14	40107912	40108215	1	304
ENSG00000188313	PLSCR1	14	40108047	40108215	1	169
ENSG00000188313	PLSCR1	14	40108202	40108215	1	14
ENSG00000188313	PLSCR1	14	40110748	40110826	1	79
ENSG00000188313	PLSCR1	14	40110808	40110826	1	19
ENSG00000188313	PLSCR1	14	40110817	40110826	1	10
ENSG00000140379	BCL2A1	GL018846	382293	382310	1	18
ENSG00000140379	BCL2A1	GL018846	382405	382890	1	486
ENSG00000140379	BCL2A1	GL018846	382293	382310	1	18
ENSG00000140379	BCL2A1	GL018846	382405	382890	1	486
ENSG00000271793	AL589666.1	12	72551557	72551666	1	110
ENSG00000271793	AL589666.1	12	72552022	72552417	1	396
ENSG00000271793	AL589666.1	12	72551557	72551666	1	110
ENSG00000271793	AL589666.1	12	72552022	72552417	1	396
ENSG00000271793	AL589666.1	12	72552212	72552417	1	206
ENSG00000271793	AL589666.1	12	72552216	72552417	1	202
ENSG00000271793	AL589666.1	12	72552220	72552417	1	198
ENSG00000271793	AL589666.1	12	72554786	72554877	1	92
ENSG00000271793	AL589666.1	12	72616682	72616772	1	91
ENSG00000271793	AL589666.1	12	72616694	72616772	1	79
ENSG00000271793	AL589666.1	12	72662983	72663217	1	235
ENSG00000271793	AL589666.1	12	72663409	72668327	1	4919
ENSG00000271793	AL589666.1	12	72663732	72668327	1	4596
ENSG00000271793	AL589666.1	12	72669380	72670769	1	1390
ENSG00000140379	BCL2A1	GL018846	382293	382310	1	18
ENSG00000140379	BCL2A1	GL018846	382405	382890	1	486
ENSG00000140379	BCL2A1	GL018846	382293	382310	1	18
ENSG00000140379	BCL2A1	GL018846	382405	382890	1	486
ENSG00000140379	BCL2A1	GL018846	382293	382310	1	18
ENSG00000140379	BCL2A1	GL018846	382405	382890	1	486
ENSG00000140379	BCL2A1	GL018846	382293	382310	1	18
ENSG00000140379	BCL2A1	GL018846	382405	382890	1	486
ENSG00000140379	BCL2A1	GL018846	382293	382310	1	18
ENSG00000140379	BCL2A1	GL018846	382405	382890	1	486
ENSG00000140379	BCL2A1	GL018846	382293	382310	1	18
ENSG00000140379	BCL2A1	GL018846	382405	382890	1	486
ENSG00000145916	RMND5B	3	58266721	58267405	1	685
ENSG00000145916	RMND5B	3	58267406	58268542	1	1137
ENSG00000145916	RMND5B	3	58266721	58267405	1	685
ENSG00000145916	RMND5B	3	58267406	58268542	1	1137
ENSG00000145916	RMND5B	3	58261793	58261849	1	57
ENSG00000145916	RMND5B	3	58263023	58263040	1	18
ENSG00000145916	RMND5B	3	58261526	58261556	1	31
ENSG00000145916	RMND5B	3	58266721	58267238	1	518
ENSG00000145916	RMND5B	3	58267820	58268188	1	369
ENSG00000145916	RMND5B	3	58267842	58268188	1	347
ENSG00000145916	RMND5B	3	58268546	58268800	1	255
ENSG00000179869	ABCA13	GL018745	547456	548470	1	1015
ENSG00000179869	ABCA13	GL018745	548480	548734	1	255
ENSG00000179869	ABCA13	GL018745	549041	549437	1	397
ENSG00000179869	ABCA13	GL018745	547456	548251	1	796
ENSG00000179869	ABCA13	GL018745	547456	548470	1	1015
ENSG00000179869	ABCA13	GL018745	548480	548734	1	255
ENSG00000179869	ABCA13	GL018745	549041	549436	1	396
ENSG00000179869	ABCA13	GL018745	463022	463126	1	105
ENSG00000114784	EIF1B	9	3602375	3602847	-1	473
ENSG00000214706	IFRD2	9	17737634	17738510	1	877
ENSG00000214706	IFRD2	9	17738221	17738663	1	443
ENSG00000214706	IFRD2	9	17738232	17738663	1	432
ENSG00000214706	IFRD2	9	17738232	17738663	1	432
ENSG00000214706	IFRD2	9	17743479	17744147	1	669
ENSG00000214706	IFRD2	9	17743480	17744147	1	668
ENSG00000214706	IFRD2	9	17743480	17744147	1	668
ENSG00000187091	PLCD1	19	45216997	45217123	-1	127
ENSG00000187091	PLCD1	19	45216997	45217123	-1	127
ENSG00000164403	SHROOM1	3	15855240	15855404	1	165
ENSG00000164403	SHROOM1	3	15855406	15855845	1	440
ENSG00000164403	SHROOM1	3	15855256	15855404	1	149
ENSG00000164403	SHROOM1	3	15855406	15855845	1	440
ENSG00000164403	SHROOM1	3	15855382	15855404	1	23
ENSG00000164403	SHROOM1	3	15855406	15855830	1	425
ENSG00000164403	SHROOM1	3	15855513	15855845	1	333
ENSG00000164403	SHROOM1	3	15857778	15858405	1	628
ENSG00000164403	SHROOM1	3	15858708	15858919	1	212
ENSG00000164402	SEPTIN8	3	15792617	15793753	1	1137
ENSG00000164402	SEPTIN8	3	15792617	15793965	1	1349
ENSG00000164402	SEPTIN8	3	15790630	15791950	1	1321
ENSG00000164402	SEPTIN8	3	15793760	15794085	1	326
ENSG00000164402	SEPTIN8	3	15795321	15795571	1	251
ENSG00000164402	SEPTIN8	3	15795572	15796600	1	1029
ENSG00000164402	SEPTIN8	3	15796601	15796773	1	173
ENSG00000164402	SEPTIN8	3	15796852	15796856	1	5
ENSG00000164402	SEPTIN8	3	15796916	15797958	1	1043
ENSG00000164402	SEPTIN8	3	15795325	15795571	1	247
ENSG00000164402	SEPTIN8	3	15795572	15796600	1	1029
ENSG00000164402	SEPTIN8	3	15796601	15796773	1	173
ENSG00000164402	SEPTIN8	3	15796852	15796856	1	5
ENSG00000164402	SEPTIN8	3	15796916	15797958	1	1043
ENSG00000164402	SEPTIN8	3	15795325	15795571	1	247
ENSG00000164402	SEPTIN8	3	15795572	15796600	1	1029
ENSG00000164402	SEPTIN8	3	15796601	15796773	1	173
ENSG00000164402	SEPTIN8	3	15796852	15796856	1	5
ENSG00000164402	SEPTIN8	3	15796916	15797958	1	1043
ENSG00000164402	SEPTIN8	3	15795591	15796600	1	1010
ENSG00000164402	SEPTIN8	3	15796601	15796773	1	173
ENSG00000164402	SEPTIN8	3	15796852	15796856	1	5
ENSG00000164402	SEPTIN8	3	15796916	15798139	1	1224
ENSG00000164402	SEPTIN8	3	15797251	15797958	1	708
ENSG00000164402	SEPTIN8	3	15797252	15797691	1	440
ENSG00000164402	SEPTIN8	3	15797317	15797691	1	375
ENSG00000164402	SEPTIN8	3	15801868	15801910	1	43
ENSG00000164402	SEPTIN8	3	15802683	15802806	1	124
ENSG00000164402	SEPTIN8	3	15802738	15802806	1	69
ENSG00000164399	IL3	3	15135006	15135515	1	510
ENSG00000185662	SMIM23	3	53009416	53009420	1	5
ENSG00000185056	C5orf47	3	54955857	54956208	1	352
ENSG00000185056	C5orf47	3	54956579	54957878	1	1300
ENSG00000197208	SLC22A4	3	15272869	15273011	1	143
ENSG00000197208	SLC22A4	3	15393255	15393665	1	411
ENSG00000113269	RNF130	GL018730	1406200	1407806	1	1607
ENSG00000113269	RNF130	GL018730	1407918	1408667	1	750
ENSG00000113269	RNF130	GL018730	1408668	1408952	1	285
ENSG00000113269	RNF130	GL018730	1408984	1409195	1	212
ENSG00000113269	RNF130	GL018730	1409553	1411724	1	2172
ENSG00000113269	RNF130	GL018730	1432010	1432541	1	532
ENSG00000113269	RNF130	GL018730	1432329	1432541	1	213
ENSG00000155868	MED7	3	38578496	38578534	1	39
ENSG00000155868	MED7	3	38607671	38609615	1	1945
ENSG00000155868	MED7	3	38608610	38609615	1	1006
ENSG00000155868	MED7	3	38609013	38609615	1	603
ENSG00000155868	MED7	3	38680744	38680844	1	101
ENSG00000135077	HAVCR2	3	38564795	38565272	1	478
ENSG00000135077	HAVCR2	3	38565273	38565913	1	641
ENSG00000135077	HAVCR2	3	38565706	38565913	1	208
ENSG00000135077	HAVCR2	3	38578496	38578534	1	39
ENSG00000135077	HAVCR2	3	38607671	38609615	1	1945
ENSG00000135077	HAVCR2	3	38608610	38609615	1	1006
ENSG00000135077	HAVCR2	3	38609013	38609615	1	603
ENSG00000145901	TNIP1	3	32613245	32613377	1	133
ENSG00000145901	TNIP1	3	32613378	32613936	1	559
ENSG00000145901	TNIP1	3	32613247	32613377	1	131
ENSG00000145901	TNIP1	3	32613378	32613936	1	559
ENSG00000145901	TNIP1	3	32613247	32613377	1	131
ENSG00000145901	TNIP1	3	32613378	32613936	1	559
ENSG00000145901	TNIP1	3	32613249	32613377	1	129
ENSG00000145901	TNIP1	3	32613249	32613377	1	129
ENSG00000145901	TNIP1	3	32613378	32613936	1	559
ENSG00000145901	TNIP1	3	32613249	32613377	1	129
ENSG00000145901	TNIP1	3	32613378	32613862	1	485
ENSG00000145901	TNIP1	3	32613258	32613377	1	120
ENSG00000145901	TNIP1	3	32613378	32613936	1	559
ENSG00000145901	TNIP1	3	32613686	32613936	1	251
ENSG00000145901	TNIP1	3	32613770	32613936	1	167
ENSG00000145901	TNIP1	3	32613770	32613862	1	93
ENSG00000145901	TNIP1	3	32613808	32613936	1	129
ENSG00000145901	TNIP1	3	32613878	32613936	1	59
ENSG00000145901	TNIP1	3	32626365	32626449	1	85
ENSG00000145901	TNIP1	3	32639257	32639336	1	80
ENSG00000145901	TNIP1	3	32639295	32639336	1	42
ENSG00000146674	IGFBP3	7	158093609	158093680	1	72
ENSG00000146674	IGFBP3	7	158093609	158093680	1	72
ENSG00000146674	IGFBP3	7	158094539	158094634	1	96
ENSG00000106631	MYL7	GL018831	438235	438325	1	91
ENSG00000163815	CLEC3B	9	13958830	13959069	-1	240
ENSG00000163810	TGM4	9	14040654	14040685	-1	32
ENSG00000047849	MAP4	9	15748381	15750467	1	2087
ENSG00000047849	MAP4	9	15748387	15750467	1	2081
ENSG00000047849	MAP4	9	15748741	15750569	1	1829
ENSG00000047849	MAP4	9	15749431	15750569	1	1139
ENSG00000047849	MAP4	9	15749720	15750467	1	748
ENSG00000047849	MAP4	9	15750130	15750467	1	338
ENSG00000047849	MAP4	9	15763870	15763985	1	116
ENSG00000047849	MAP4	9	15808447	15808804	1	358
ENSG00000047849	MAP4	9	15819256	15819333	1	78
ENSG00000047849	MAP4	9	15846362	15847286	1	925
ENSG00000047849	MAP4	9	15847299	15847485	1	187
ENSG00000047849	MAP4	9	15847902	15848584	1	683
ENSG00000047849	MAP4	9	15846364	15847286	1	923
ENSG00000047849	MAP4	9	15847299	15847485	1	187
ENSG00000047849	MAP4	9	15847902	15848584	1	683
ENSG00000047849	MAP4	9	15852664	15852668	1	5
ENSG00000114646	CSPG5	9	15493244	15493767	1	524
ENSG00000114646	CSPG5	9	15493245	15493767	1	523
ENSG00000114646	CSPG5	9	15493245	15493767	1	523
ENSG00000114646	CSPG5	9	15493253	15493767	1	515
ENSG00000010282	HHATL	9	1603651	1603850	-1	200
ENSG00000010282	HHATL	9	1603651	1603850	-1	200
ENSG00000010282	HHATL	9	1603651	1603850	-1	200
ENSG00000010282	HHATL	9	1600712	1600824	-1	113
ENSG00000010282	HHATL	9	1599580	1599790	-1	211
ENSG00000010282	HHATL	9	1599580	1599707	-1	128
ENSG00000010282	HHATL	9	1599580	1599640	-1	61
ENSG00000010282	HHATL	9	1599003	1599067	-1	65
ENSG00000164061	BSN	9	17186122	17189914	1	3793
ENSG00000283189	AC104452.1	9	16953309	16954227	1	919
ENSG00000283189	AC104452.1	9	16953309	16954227	1	919
ENSG00000283189	AC104452.1	9	16953309	16953885	1	577
ENSG00000283189	AC104452.1	9	16953310	16954227	1	918
ENSG00000283189	AC104452.1	9	16953310	16954227	1	918
ENSG00000283189	AC104452.1	9	16953311	16954227	1	917
ENSG00000283189	AC104452.1	9	16953325	16954227	1	903
ENSG00000283189	AC104452.1	9	16953325	16953880	1	556
ENSG00000283189	AC104452.1	9	16953340	16954227	1	888
ENSG00000283189	AC104452.1	9	16953359	16953834	1	476
ENSG00000283189	AC104452.1	9	16953363	16954227	1	865
ENSG00000283189	AC104452.1	9	16953371	16953885	1	515
ENSG00000283189	AC104452.1	9	16953386	16953885	1	500
ENSG00000283189	AC104452.1	9	16953414	16954227	1	814
ENSG00000283189	AC104452.1	9	16953497	16954227	1	731
ENSG00000283189	AC104452.1	9	16956268	16956285	1	18
ENSG00000283189	AC104452.1	9	16959133	16959666	1	534
ENSG00000283189	AC104452.1	9	16959667	16960293	1	627
ENSG00000283189	AC104452.1	9	16959134	16959666	1	533
ENSG00000283189	AC104452.1	9	16959667	16960293	1	627
ENSG00000145029	NICN1	9	16953325	16954227	1	903
ENSG00000145029	NICN1	9	16959133	16959666	1	534
ENSG00000145029	NICN1	9	16959667	16960293	1	627
ENSG00000145029	NICN1	9	16959134	16959666	1	533
ENSG00000145029	NICN1	9	16959667	16960293	1	627
ENSG00000100276	RASL10A	19	24798483	24798868	-1	386
ENSG00000100276	RASL10A	19	24798305	24798380	-1	76
ENSG00000100276	RASL10A	19	24798040	24798173	-1	134
ENSG00000100276	RASL10A	19	24798598	24798868	-1	271
ENSG00000114349	GNAT1	9	17662530	17664246	1	1717
ENSG00000114349	GNAT1	9	17663579	17663691	1	113
ENSG00000114349	GNAT1	9	17661346	17661430	1	85
ENSG00000183625	CCR3	9	14491439	14492607	1	1169
ENSG00000183625	CCR3	9	14441843	14442351	1	509
ENSG00000183625	CCR3	9	14442352	14442710	1	359
ENSG00000183625	CCR3	9	14442711	14444100	1	1390
ENSG00000183625	CCR3	9	14491439	14492607	1	1169
ENSG00000183625	CCR3	9	14492608	14492650	1	43
ENSG00000183625	CCR3	9	14491439	14492607	1	1169
ENSG00000183625	CCR3	9	14492608	14492650	1	43
ENSG00000183625	CCR3	9	14491439	14491474	1	36
ENSG00000183625	CCR3	9	14444024	14444040	-1	17
ENSG00000183625	CCR3	9	14491439	14492402	1	964
ENSG00000172939	OXSR1	GL019644	15865	16064	1	200
ENSG00000172939	OXSR1	GL019644	18326	19697	1	1372
ENSG00000172939	OXSR1	GL019644	19698	20633	1	936
ENSG00000136059	VILL	7	159738285	159738335	1	51
ENSG00000136059	VILL	7	159738511	159738621	1	111
ENSG00000039600	SOX30	3	39065877	39066951	1	1075
ENSG00000039600	SOX30	3	39065877	39066951	1	1075
ENSG00000039600	SOX30	3	39066410	39066951	1	542
ENSG00000198944	SOWAHA	3	15846717	15847197	1	481
ENSG00000198944	SOWAHA	3	15848353	15849958	1	1606
ENSG00000158683	PKD1L1	GL018745	2278	2408	1	131
ENSG00000144677	CTDSPL	AAGW02083111	5124	6606	-1	1483
ENSG00000144677	CTDSPL	AAGW02083111	3059	5062	-1	2004
ENSG00000144677	CTDSPL	AAGW02083111	5124	6606	-1	1483
ENSG00000144677	CTDSPL	AAGW02083111	3059	5062	-1	2004
ENSG00000144677	CTDSPL	AAGW02083111	3060	3211	-1	152
ENSG00000144677	CTDSPL	AAGW02083111	5124	5508	-1	385
ENSG00000144677	CTDSPL	AAGW02083111	4859	5062	-1	204
ENSG00000183813	CCR4	14	19936511	19937685	1	1175
ENSG00000183813	CCR4	14	19937686	19938193	1	508
ENSG00000183813	CCR4	14	19938200	19938224	1	25
ENSG00000183813	CCR4	14	19938225	19938347	1	123
ENSG00000206549	AC109583.1	9	14716723	14716780	1	58
ENSG00000206549	AC109583.1	9	14716783	14717105	1	323
ENSG00000206549	AC109583.1	9	14716725	14716780	1	56
ENSG00000206549	AC109583.1	9	14716783	14717105	1	323
ENSG00000206549	AC109583.1	9	14738827	14739318	1	492
ENSG00000206549	AC109583.1	9	14739085	14739318	1	234
ENSG00000283706	PRSS50	9	14716723	14716780	1	58
ENSG00000283706	PRSS50	9	14716783	14717105	1	323
ENSG00000283706	PRSS50	9	14716725	14716780	1	56
ENSG00000283706	PRSS50	9	14716783	14717105	1	323
ENSG00000198624	CCDC69	3	32749980	32750122	1	143
ENSG00000198624	CCDC69	3	32750123	32750494	1	372
ENSG00000198624	CCDC69	3	32750522	32751230	1	709
ENSG00000198624	CCDC69	3	32751231	32751607	1	377
ENSG00000198624	CCDC69	3	32816166	32816315	1	150
ENSG00000171161	ZNF672	GL019045	156889	156925	-1	37
ENSG00000171161	ZNF672	GL019045	156384	156888	-1	505
ENSG00000171161	ZNF672	GL019045	154879	156242	-1	1364
ENSG00000171161	ZNF672	GL019045	154650	154878	-1	229
ENSG00000171161	ZNF672	GL019045	156792	156871	-1	80
ENSG00000171161	ZNF672	GL019045	156889	156925	-1	37
ENSG00000171161	ZNF672	GL019045	156595	156888	-1	294
ENSG00000171161	ZNF672	GL019045	156889	156925	-1	37
ENSG00000171161	ZNF672	GL019045	156693	156888	-1	196
ENSG00000229453	SPINK8	9	16052093	16052239	1	147
ENSG00000204659	CBY3	GL018730	1170991	1171506	1	516
ENSG00000204659	CBY3	GL018730	1210088	1210215	1	128
ENSG00000180432	CYP8B1	9	1450337	1451724	-1	1388
ENSG00000180432	CYP8B1	9	1450337	1451724	-1	1388
ENSG00000180432	CYP8B1	9	1402519	1402783	-1	265
ENSG00000180432	CYP8B1	9	1451311	1451724	-1	414
ENSG00000180432	CYP8B1	9	1451257	1451724	-1	468
ENSG00000180432	CYP8B1	9	1451174	1451724	-1	551
ENSG00000180432	CYP8B1	9	1459137	1459408	-1	272
ENSG00000180432	CYP8B1	9	1450986	1451724	-1	739
ENSG00000180432	CYP8B1	9	1444218	1444588	-1	371
ENSG00000180432	CYP8B1	9	1443501	1443878	-1	378
ENSG00000180432	CYP8B1	9	1442949	1443202	-1	254
ENSG00000180432	CYP8B1	9	1440838	1442576	-1	1739
ENSG00000188730	VWC2	GL018745	1475393	1477720	1	2328
ENSG00000188730	VWC2	GL018745	1477742	1477898	1	157
