ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	strand	hsapiens_homolog_ensembl_gene	hsapiens_homolog_associated_gene_name	hsapiens_homolog_chromosome	hsapiens_homolog_chrom_start	hsapiens_homolog_chrom_end	hsapiens_homolog_orthology_type	hsapiens_homolog_orthology_confidence	hsapiens_homolog_perc_id	hsapiens_homolog_perc_id_r1	hsapiens_homolog_goc_score	hsapiens_homolog_wga_coverage
ENSMUSG00000031849	Comp	8	70373558	70382066	1	ENSG00000105664	COMP	19	18782773	18791305	ortholog_one2one	1	90.8609	90.6209	100	100
ENSMUSG00000031862	Atp13a1	8	69791163	69807749	1	ENSG00000105726	ATP13A1	19	19645198	19663676	ortholog_one2one	1	94.8333	94.5183	75	100
ENSMUSG00000033938	Ndufb7	8	83566671	83571626	1	ENSG00000099795	NDUFB7	19	14566078	14572066	ortholog_one2one	1	82.4818	82.4818	50	100
ENSMUSG00000034041	Lyl1	8	84701449	84704940	1	ENSG00000104903	LYL1	19	13099033	13103161	ortholog_one2one	1	77.3381	76.7857	100	100
ENSMUSG00000034799	Unc13a	8	71624417	71671757	-1	ENSG00000130477	UNC13A	19	17601328	17688365	ortholog_one2one	1	95.4439	95.9483	50	100
ENSMUSG00000034807	Colgalt1	8	71610998	71624911	1	ENSG00000130309	COLGALT1	19	17555649	17583162	ortholog_one2one	1	92.2204	91.4791	75	100
ENSMUSG00000034829	Nxnl1	8	71560555	71566601	-1	ENSG00000171773	NXNL1	19	17455425	17460954	ortholog_one2one	1	73.7327	75.4717	100	100
ENSMUSG00000034863	Ano8	8	71476019	71485963	-1	ENSG00000074855	ANO8	19	17323223	17334855	ortholog_one2one	1	87.6415	75.4058	100	100
ENSMUSG00000034880	Mrpl34	8	71464959	71465747	1	ENSG00000130312	MRPL34	19	17292609	17306843	ortholog_one2one	1	71.7391	71.7391	100	100
ENSMUSG00000034911	Ushbp1	8	71384272	71395802	-1	ENSG00000130307	USHBP1	19	17249171	17282786	ortholog_one2one	1	60.5882	58.606	100	100
ENSMUSG00000035559	Mpv17l2	8	70758649	70760946	-1	ENSG00000254858	MPV17L2	19	18193218	18196948	ortholog_one2one	1	79.5	77.1845	100	93.54
ENSMUSG00000035671	Zswim4	8	84210678	84237055	-1	ENSG00000132003	ZSWIM4	19	13795460	13832230	ortholog_one2one	1	83.2879	92.7199	100	100
ENSMUSG00000035964	Tmem59l	8	70483867	70487358	-1	ENSG00000105696	TMEM59L	19	18607430	18621039	ortholog_one2one	1	74.184	73.0994	75	100
ENSMUSG00000036120	Rfxank	8	70130794	70139154	-1	ENSG00000064490	RFXANK	19	19192229	19201869	ortholog_one2one	1	81.4126	84.2308	100	100
ENSMUSG00000036151	Tm6sf2	8	70072924	70080066	1	ENSG00000213996	TM6SF2	19	19264364	19273391	ortholog_one2one	1	78.3069	78.5146	100	100
ENSMUSG00000036199	Ndufa13	8	69894180	69902558	-1	ENSG00000186010	NDUFA13	19	19515736	19529054	ortholog_one2one	1	81.9444	81.9444	100	99.38
ENSMUSG00000036686	Cc2d1a	8	84132828	84147936	-1	ENSG00000132024	CC2D1A	19	13906201	13930879	ortholog_one2one	1	83.0329	82.3344	100	100
ENSMUSG00000037103	Dcaf15	8	84097072	84104768	-1	ENSG00000132017	DCAF15	19	13952492	13961449	ortholog_one2one	1	84.7962	90.1667	100	100
ENSMUSG00000037296	Lsm1	8	25785288	25803975	1	ENSG00000175324	LSM1	8	38163335	38176730	ortholog_one2one	1	97.7444	97.7444	100	100
ENSMUSG00000037738	Nek5	8	22073616	22125053	-1	ENSG00000197168	NEK5	13	52033611	52129092	ortholog_one2one	1	56.6188	50.1412	75	91.72
ENSMUSG00000038457	Tmem255b	8	13435189	13468473	1	ENSG00000184497	TMEM255B	13	113759226	113816995	ortholog_one2one	1	75.9146	76.3804	100	100
ENSMUSG00000038508	Gdf15	8	70629393	70632456	-1	ENSG00000130513	GDF15	19	18374731	18389176	ortholog_one2one	1	55.4455	54.5455	100	100
ENSMUSG00000038894	Irs2	8	10984681	11008458	-1	ENSG00000185950	IRS2	13	109752695	109786583	ortholog_one2one	1	86.5254	85.426	100	100
ENSMUSG00000039661	Dusp26	8	31089471	31097047	1	ENSG00000133878	DUSP26	8	33591330	33600023	ortholog_one2one	1	96.6825	96.6825	75	100
ENSMUSG00000039720	Got1l1	8	27197459	27223828	-1	ENSG00000169154	GOT1L1	8	37934281	37940124	ortholog_one2one	1	74.2574	71.2589	100	100
ENSMUSG00000040197	Cd209e	8	3847965	3854309	-1	ENSG00000090659	CD209	19	7739993	7747564	ortholog_one2many	0	58.6538	30.198	100	NA
ENSMUSG00000043090	Zfp866	8	69761326	69791178	-1	ENSG00000181896	ZNF101	19	19668796	19683509	ortholog_one2many	0	30	35.7798	50	NA
ENSMUSG00000043243	Fam129c	8	71597648	71607936	1	ENSG00000167483	NIBAN3	19	17523301	17553839	ortholog_one2one	1	67.0051	56.8149	100	100
ENSMUSG00000043664	Tmem221	8	71554238	71558871	-1	ENSG00000269035	AC010319.2	19	17436611	17460804	ortholog_one2many	0	45.6522	46.4602	100	100
ENSMUSG00000043664	Tmem221	8	71554238	71558871	-1	ENSG00000188051	TMEM221	19	17435509	17448668	ortholog_one2many	1	75.2174	59.4502	100	100
ENSMUSG00000044006	Cilp2	8	69880369	69887687	-1	ENSG00000160161	CILP2	19	19538248	19546659	ortholog_one2one	1	78.9157	79.3253	100	100
ENSMUSG00000045128	Rpl18a	8	70894722	70897412	-1	ENSG00000105640	RPL18A	19	17859910	17864153	ortholog_one2one	1	99.4318	99.4318	50	100
ENSMUSG00000046295	Ankle1	8	71406010	71409904	1	ENSG00000160117	ANKLE1	19	17281645	17287646	ortholog_one2one	0	60.6742	48.4305	100	100
ENSMUSG00000046718	Bst2	8	71534255	71537456	-1	ENSG00000130303	BST2	19	17402939	17405630	ortholog_one2one	0	37.7907	36.1111	100	100
ENSMUSG00000047986	Palm3	8	84021471	84030295	1	ENSG00000187867	PALM3	19	14053363	14062076	ortholog_one2one	1	50.6812	55.2749	100	99.36
ENSMUSG00000048148	Nwd1	8	72646711	72717876	1	ENSG00000188039	NWD1	19	16719975	16817963	ortholog_one2one	1	70.217	74.581	100	100
ENSMUSG00000048617	Rtbdn	8	84946991	84956603	1	ENSG00000132026	RTBDN	19	12825478	12835428	ortholog_one2one	0	50.6073	47.8927	100	99.46
ENSMUSG00000048644	Ctxn1	8	4257660	4259274	-1	ENSG00000178531	CTXN1	19	7924491	7926135	ortholog_one2one	1	96.3415	96.3415	100	100
ENSMUSG00000048967	Yjefn3	8	69887788	69902712	-1	ENSG00000250067	YJEFN3	19	19528861	19537581	ortholog_one2one	1	80.4781	67.5585	100	87.38
ENSMUSG00000049894	Olfr808	10	129765482	129771713	1	ENSG00000205328	OR6C65	12	55400430	55401505	ortholog_one2one	0	82.6923	82.6923	50	NA
ENSMUSG00000049988	Lrrc25	8	70616155	70621483	1	ENSG00000175489	LRRC25	19	18391137	18397622	ortholog_one2one	0	48.1481	46.8852	100	100
ENSMUSG00000050147	F2rl3	8	72761880	72763874	1	ENSG00000127533	F2RL3	19	16888999	16892606	ortholog_one2one	1	74.2424	76.3636	50	100
ENSMUSG00000051839	Gypa	8	80493781	80510542	1	ENSG00000197465	GYPE	4	143870864	143905563	ortholog_one2many	0	11.9048	25.641	100	83.55
ENSMUSG00000051839	Gypa	8	80493781	80510542	1	ENSG00000170180	GYPA	4	144109303	144140751	ortholog_one2many	0	27.9762	31.3333	100	87.08
ENSMUSG00000051839	Gypa	8	80493781	80510542	1	ENSG00000250361	GYPB	4	143996104	144019345	ortholog_one2many	0	19.6429	36.2637	100	85.15
ENSMUSG00000052446	Zfp961	8	71951038	71993792	1	ENSG00000181896	ZNF101	19	19668796	19683509	ortholog_one2many	0	36.036	36.6972	0	NA
ENSMUSG00000052566	Hook2	8	84990603	85003349	1	ENSG00000095066	HOOK2	19	12763003	12872740	ortholog_one2one	1	86.3129	85.9527	100	100
ENSMUSG00000052837	Junb	8	84974484	84978718	-1	ENSG00000171223	JUNB	19	12791486	12793315	ortholog_one2one	1	93.6047	92.7954	100	100
ENSMUSG00000052926	Rnaseh2a	8	84956610	84969767	-1	ENSG00000104889	RNASEH2A	19	12806556	12815201	ortholog_one2one	1	85.7143	86.2876	100	100
ENSMUSG00000054648	Zfp869	8	69702656	69716983	-1	ENSG00000181896	ZNF101	19	19668796	19683509	ortholog_one2many	0	28.7335	34.8624	0	NA
ENSMUSG00000055148	Klf2	8	72319033	72321656	1	ENSG00000127528	KLF2	19	16324817	16327874	ortholog_one2one	1	87.5706	87.3239	100	100
ENSMUSG00000055553	Kxd1	8	70508272	70527956	-1	ENSG00000105700	KXD1	19	18557762	18569387	ortholog_one2one	1	92.0904	92.6136	75	100
ENSMUSG00000055675	Kbtbd11	8	15011025	15033333	1	ENSG00000176595	KBTBD11	8	1973677	2006936	ortholog_one2one	1	77.0932	78.3307	100	100
ENSMUSG00000055681	Cope	8	70302518	70312993	1	ENSG00000105669	COPE	19	18899514	18919387	ortholog_one2one	1	89.9351	83.6858	100	96.86
ENSMUSG00000056019	Zfp709	8	71882019	71895727	1	ENSG00000269755	AC008758.6	19	12433103	12484816	ortholog_one2many	0	5.50206	50	0	NA
ENSMUSG00000057672	Pkn1	8	83666536	83699179	-1	ENSG00000123143	PKN1	19	14433053	14471867	ortholog_one2one	1	91.2723	91.5612	100	100
ENSMUSG00000057788	Ddx49	8	70292866	70302489	-1	ENSG00000105671	DDX49	19	18919705	18929189	ortholog_one2one	1	90.2083	89.648	100	100
ENSMUSG00000058301	Upf1	8	70331525	70353278	-1	ENSG00000005007	UPF1	19	18831938	18868236	ortholog_one2one	1	98.8434	98.4057	100	99.95
ENSMUSG00000058833	Rex1bd	8	70504292	70506752	-1	ENSG00000006015	REX1BD	19	18588685	18592336	ortholog_one2one	1	70.4142	59.204	75	100
ENSMUSG00000059463	Spag11b	8	19140759	19143010	1	ENSG00000178287	SPAG11A	8	7847876	7868867	ortholog_one2one	0	38.0531	39.8148	75	84.69
ENSMUSG00000060427	Zfp868	8	69610857	69625548	-1	ENSG00000181896	ZNF101	19	19668796	19683509	ortholog_one2many	0	30.5687	29.5872	0	NA
ENSMUSG00000064125	Prr36	8	4209543	4217459	-1	ENSG00000183248	PRR36	19	7868719	7874390	ortholog_one2one	0	57.8324	47.1768	100	98.95
ENSMUSG00000065987	Cd209b	8	3917655	3926844	-1	ENSG00000090659	CD209	19	7739993	7747564	ortholog_one2many	0	46.7692	37.6238	100	23.3
ENSMUSG00000066880	Zfp617	8	71908635	71934629	1	ENSG00000269755	AC008758.6	19	12433103	12484816	ortholog_one2many	0	7.69231	53.75	0	0.35
ENSMUSG00000070000	Fcho1	8	71708387	71725716	-1	ENSG00000130475	FCHO1	19	17747718	17788568	ortholog_one2one	1	85.567	83.8384	50	99.75
ENSMUSG00000070002	Ell	8	70539457	70592858	1	ENSG00000105656	ELL	19	18442663	18522116	ortholog_one2one	1	83.7209	81.1594	100	100
ENSMUSG00000070003	Ssbp4	8	70597490	70608872	-1	ENSG00000130511	SSBP4	19	18418864	18434562	ortholog_one2one	1	88.7052	83.6364	100	100
ENSMUSG00000071076	Jund	8	70698949	70700616	1	ENSG00000130522	JUND	19	18279694	18281622	ortholog_one2one	1	80.9384	79.5389	100	100
ENSMUSG00000071078	Nr2c2ap	8	70131333	70133749	1	ENSG00000184162	NR2C2AP	19	19201416	19203424	ortholog_one2one	1	82.1429	68.8623	100	96.73
ENSMUSG00000071089	Trim75	8	64980884	64987831	-1	ENSG00000132274	TRIM22	11	5689697	5737089	ortholog_one2one	0	29.5503	27.7108	0	NA
ENSMUSG00000071176	Arhgef10	8	14911663	15001085	1	ENSG00000104728	ARHGEF10	8	1823926	1958641	ortholog_one2one	1	80.223	78.8743	100	99.49
ENSMUSG00000074217	Misp3	8	84010222	84012171	-1	ENSG00000141854	MISP3	19	14072536	14075062	ortholog_one2one	1	79.1262	74.4292	100	100
ENSMUSG00000074247	Dda1	8	71469199	71476098	1	ENSG00000130311	DDA1	19	17309518	17323298	ortholog_one2one	1	98.0392	98.0392	100	100
ENSMUSG00000074449	Gm15319	8	20337664	20363210	-1	ENSG00000188877	POTEA	8	43292483	43363518	ortholog_many2many	0	24.8571	12.6453	0	NA
ENSMUSG00000079033	Mef2b	8	70139711	70167488	1	ENSG00000213999	MEF2B	19	19145567	19192131	ortholog_one2one	1	71.3467	67.663	100	100
ENSMUSG00000085795	Zfp703	8	26977325	26981461	1	ENSG00000183779	ZNF703	8	37695782	37700019	ortholog_one2one	1	94.7811	95.4237	50	100
ENSMUSG00000087408	Cers1	8	70315775	70331592	1	ENSG00000130283	GDF1	19	18868545	18896158	ortholog_many2many	1	71.1485	68.2796	100	100
ENSMUSG00000087408	Cers1	8	70315775	70331592	1	ENSG00000223802	CERS1	19	18868545	18896727	ortholog_many2many	1	71.1485	68.2796	100	100
ENSMUSG00000089857	Zfp882	8	71908608	71916354	1	ENSG00000269755	AC008758.6	19	12433103	12484816	ortholog_one2many	0	7.56757	52.5	0	NA
ENSMUSG00000091764	Zfp964	8	69654479	69666982	1	ENSG00000181896	ZNF101	19	19668796	19683509	ortholog_one2many	0	29.2373	31.6514	0	NA
ENSMUSG00000092260	Zfp963	8	69741639	69749970	-1	ENSG00000181896	ZNF101	19	19668796	19683509	ortholog_one2many	0	35.5091	31.1927	0	NA
ENSMUSG00000092544	Gm20422	8	69742862	69774886	-1	ENSG00000198551	ZNF627	19	11559374	11619161	ortholog_one2many	0	41.9608	23.2104	0	NA
ENSMUSG00000095026	Gm3336	8	70718543	70722634	1	ENSG00000284797	AC008397.1	19	18249950	18255419	ortholog_one2one	0	30.8081	26.0684	100	100
ENSMUSG00000095294	Gm21119	8	20614919	20640703	1	ENSG00000188877	POTEA	8	43292483	43363518	ortholog_many2many	0	24.8571	12.6453	0	NA
ENSMUSG00000096265	4930467E23Rik	8	19729576	19753527	1	ENSG00000188877	POTEA	8	43292483	43363518	ortholog_many2many	0	24.8571	12.6453	0	NA
ENSMUSG00000106824	Gm7697	8	69481346	69522976	-1	ENSG00000188877	POTEA	8	43292483	43363518	ortholog_many2many	0	25.1429	12.7907	0	NA
ENSMUSG00000107280	Gm9495	8	69427980	69453565	-1	ENSG00000188877	POTEA	8	43292483	43363518	ortholog_many2many	0	24.8571	12.6453	0	0.83
ENSMUSG00000108900	Ccdc194	8	71520120	71525711	-1	ENSG00000269720	CCDC194	19	17390509	17394158	ortholog_one2one	1	67.094	67.094	100	100
ENSMUSG00000109523	Gdf1	8	70329817	70331587	1	ENSG00000130283	GDF1	19	18868545	18896158	ortholog_many2many	1	71.1485	68.2796	100	100
ENSMUSG00000109523	Gdf1	8	70329817	70331587	1	ENSG00000223802	CERS1	19	18868545	18896727	ortholog_many2many	1	71.1485	68.2796	100	100
ENSMUSG00000110591	Gm31371	8	19903392	19925713	1	ENSG00000188877	POTEA	8	43292483	43363518	ortholog_many2many	0	27.1698	10.4651	0	NA
ENSMUSG00000110622	Iqcn	8	70703457	70717650	1	ENSG00000130518	IQCN	19	18257097	18274509	ortholog_one2one	0	44.4909	46.6715	100	100
ENSMUSG00000111184	Gm49661	8	84967678	84969433	-1	ENSG00000284491	THSD8	19	12802031	12813581	ortholog_one2one	1	63.3929	61.7391	100	100
ENSMUSG00000001672	Marveld3	8	109947914	109962203	-1	ENSG00000140832	MARVELD3	16	71626161	71642114	ortholog_one2one	1	72.987	68.5366	100	100
ENSMUSG00000006362	Cbfa2t3	8	122625141	122699109	-1	ENSG00000129993	CBFA2T3	16	88874858	88977207	ortholog_one2one	1	88.5484	84.0735	100	100
ENSMUSG00000006517	Mvd	8	122433601	122443422	-1	ENSG00000167508	MVD	16	88651935	88663161	ortholog_one2one	1	83.0424	83.25	100	100
ENSMUSG00000006519	Cyba	8	122424776	122432930	-1	ENSG00000051523	CYBA	16	88643289	88651054	ortholog_one2one	1	88.0208	86.6667	100	100
ENSMUSG00000006589	Aprt	8	122574635	122576909	-1	ENSG00000198931	APRT	16	88809339	88811937	ortholog_one2one	1	79.4444	79.4444	100	100
ENSMUSG00000012519	Mlkl	8	111311797	111338177	-1	ENSG00000168404	MLKL	16	74671855	74700960	ortholog_one2one	1	60.8051	60.9342	100	97.42
ENSMUSG00000014444	Piezo1	8	122481698	122551329	-1	ENSG00000103335	PIEZO1	16	88715338	88785220	ortholog_one2one	1	81.4611	82.2689	100	99.83
ENSMUSG00000014470	Rnf166	8	122466147	122476064	-1	ENSG00000158717	RNF166	16	88696499	88706408	ortholog_one2one	1	98.7342	98.7342	100	100
ENSMUSG00000014837	4931428F04Rik	8	105280409	105289864	-1	ENSG00000196123	KIAA0895L	16	67175599	67184040	ortholog_one2one	1	83.94	83.2272	100	100
ENSMUSG00000015013	Trappc2l	8	122611640	122616660	1	ENSG00000167515	TRAPPC2L	16	88856220	88862686	ortholog_one2one	1	95.6835	91.0959	100	100
ENSMUSG00000021815	Mss51	14	20482867	20496901	-1	ENSG00000166343	MSS51	10	73423579	73433561	ortholog_one2one	1	79.148	76.7391	100	100
ENSMUSG00000021867	Tmem254b	14	26203369	26207041	-1	ENSG00000133678	TMEM254	10	80078646	80092557	ortholog_one2many	0	64.3411	67.4797	25	NA
ENSMUSG00000023243	Kcnk5	14	20140057	20181809	-1	ENSG00000164626	KCNK5	6	39188971	39229475	ortholog_one2one	1	88.8446	89.3788	25	100
ENSMUSG00000023336	Wfdc1	8	119666365	119688222	1	ENSG00000103175	WFDC1	16	84294846	84329844	ortholog_one2one	1	81.5166	78.1818	100	100
ENSMUSG00000031665	Sall1	8	89027235	89044162	-1	ENSG00000103449	SALL1	16	51135975	51151367	ortholog_one2one	1	90.325	90.2568	100	100
ENSMUSG00000031669	Gins3	8	95633453	95645060	1	ENSG00000181938	GINS3	16	58295080	58406144	ortholog_one2one	1	88.8889	75.2941	100	92.68
ENSMUSG00000031734	Irx3	8	91798525	91802067	-1	ENSG00000177508	IRX3	16	54283304	54286787	ortholog_one2one	1	81.8008	85.2295	100	100
ENSMUSG00000031748	Gnao1	8	93809966	93969388	1	ENSG00000087258	GNAO1	16	56191489	56357444	ortholog_one2one	1	97.7401	97.7401	100	100
ENSMUSG00000031749	St3gal2	8	110919922	110972480	1	ENSG00000157350	ST3GAL2	16	70375977	70439237	ortholog_one2one	1	94.2857	94.2857	100	100
ENSMUSG00000031760	Mt3	8	94152607	94154146	1	ENSG00000087250	MT3	16	56589074	56591088	ortholog_one2one	1	86.7647	86.7647	100	100
ENSMUSG00000031780	Ccl17	8	94810453	94812036	1	ENSG00000102970	CCL17	16	57404767	57416063	ortholog_one2one	1	56.3107	61.7021	100	100
ENSMUSG00000031789	Cngb1	8	95239045	95306585	-1	ENSG00000070729	CNGB1	16	57882340	57971128	ortholog_one2one	1	70.0377	74.1807	100	97.24
ENSMUSG00000031792	Usb1	8	95332284	95347507	1	ENSG00000103005	USB1	16	57999546	58021618	ortholog_one2one	1	79.4007	80	100	100
ENSMUSG00000031809	1700018B08Rik	8	121530780	121544320	-1	ENSG00000260456	C16orf95	16	87083562	87317420	ortholog_one2many	0	45.0704	40.1674	100	100
ENSMUSG00000031809	1700018B08Rik	8	121530780	121544320	-1	ENSG00000131152	AC010531.1	16	87302876	87334273	ortholog_one2many	0	19.2488	17.2996	100	99.92
ENSMUSG00000031819	Emc8	8	120653914	120668573	-1	ENSG00000131148	EMC8	16	85771758	85799608	ortholog_one2one	1	93.2367	91.9048	100	100
ENSMUSG00000031823	Zdhhc7	8	120080890	120101482	-1	ENSG00000153786	ZDHHC7	16	84974181	85011535	ortholog_one2one	1	95.1299	84.9275	100	95.63
ENSMUSG00000031881	Cdh16	8	104601911	104624396	-1	ENSG00000166589	CDH16	16	66908122	66918917	ortholog_one2one	1	77.4699	77.5633	100	100
ENSMUSG00000031898	Dpep3	8	105973513	105979429	-1	ENSG00000141096	DPEP3	16	67975663	67980549	ortholog_one2one	1	70.9939	68.2261	100	100
ENSMUSG00000031954	Cfdp1	8	111768491	111854291	-1	ENSG00000153774	CFDP1	16	75293698	75433503	ortholog_one2one	1	84.4068	83.2776	100	100
ENSMUSG00000033409	Syce1l	8	113643213	113655533	1	ENSG00000205078	SYCE1L	16	77199408	77213215	ortholog_one2one	1	52.2267	53.3058	100	100
ENSMUSG00000033594	Spata2l	8	123229801	123236233	-1	ENSG00000158792	SPATA2L	16	89696357	89701705	ortholog_one2one	1	85.2113	85.6132	100	100
ENSMUSG00000033862	Cdk10	8	123224842	123232250	1	ENSG00000185324	CDK10	16	89680737	89696354	ortholog_one2one	1	96.6667	96.6667	100	100
ENSMUSG00000034796	Cpne7	8	123117374	123135182	1	ENSG00000178773	CPNE7	16	89575758	89597246	ortholog_one2one	1	89.0485	78.357	100	95.5
ENSMUSG00000035785	Cmtm2b	8	104322230	104330764	1	ENSG00000140932	CMTM2	16	66579448	66588275	ortholog_one2many	0	39.5238	33.4677	75	100
ENSMUSG00000036672	Cenpt	8	105844673	105853278	-1	ENSG00000102901	CENPT	16	67828157	67847811	ortholog_one2one	1	59.8058	54.902	100	100
ENSMUSG00000037415	Ranbp10	8	105768308	105827350	-1	ENSG00000141084	RANBP10	16	67723070	67806652	ortholog_one2one	1	92.7469	96.9355	100	100
ENSMUSG00000037798	Mat1a	14	41105035	41124412	1	ENSG00000151224	MAT1A	10	80271820	80289658	ortholog_one2one	1	96.2121	96.4557	50	100
ENSMUSG00000040010	Slc7a5	8	121881150	121907694	-1	ENSG00000103257	SLC7A5	16	87830023	87869507	ortholog_one2one	1	91.0156	91.9132	100	99.72
ENSMUSG00000043687	1190005I06Rik	8	120608602	120647632	-1	ENSG00000154102	C16orf74	16	85690084	85751129	ortholog_one2many	1	50.4505	73.6842	100	100
ENSMUSG00000043903	Zfp469	8	122258620	122272650	1	ENSG00000225614	ZNF469	16	88382989	88440757	ortholog_one2one	0	49.9867	47.6094	100	100
ENSMUSG00000044519	Zfp488	14	33967070	33978764	-1	ENSG00000265763	ZNF488	10	47365496	47384293	ortholog_one2one	1	54.3027	53.8235	50	100
ENSMUSG00000046108	Il17c	8	122422020	122423639	1	ENSG00000124391	IL17C	16	88638572	88640468	ortholog_one2one	1	78.022	72.0812	100	99.58
ENSMUSG00000046714	Foxc2	8	121116171	121118895	1	ENSG00000176692	FOXC2	16	86566829	86569728	ortholog_one2one	1	90.081	88.8224	100	100
ENSMUSG00000046844	Vat1l	8	114205612	114374071	1	ENSG00000171724	VAT1L	16	77788564	77980107	ortholog_one2one	1	98.3213	97.852	100	100
ENSMUSG00000047441	Antxrl	14	34052707	34076405	1	ENSG00000274209	ANTXRL	10	46286345	46330207	ortholog_one2many	0	39.0016	39.6197	50	97.66
ENSMUSG00000048478	Spata33	8	123212832	123222046	1	ENSG00000167523	SPATA33	16	89657802	89671272	ortholog_one2one	1	54.5455	51.4286	100	100
ENSMUSG00000048502	Duxbl1	14	25978577	25990088	1	ENSG00000260596	DUX4	4	190173774	190185942	ortholog_one2many	0	22.5714	18.6321	0	18.05
ENSMUSG00000049482	Ctu2	8	122476143	122484138	1	ENSG00000174177	CTU2	16	88706483	88715396	ortholog_one2one	1	76.6537	67.2355	100	100
ENSMUSG00000049577	Zfpm1	8	122282141	122337251	1	ENSG00000179588	ZFPM1	16	88453280	88537031	ortholog_one2one	1	74.5729	73.7575	100	100
ENSMUSG00000052557	Gan	8	117158135	117215997	1	ENSG00000261609	GAN	16	81314966	81380198	ortholog_one2one	1	98.325	98.325	100	100
ENSMUSG00000055435	Maf	8	115682942	115707794	-1	ENSG00000178573	MAF	16	79585843	79600737	ortholog_one2one	1	97.8378	89.8263	100	100
ENSMUSG00000056973	Ces1d	8	93166068	93197838	-1	ENSG00000198848	CES1	16	55802851	55833337	ortholog_one2many	1	77.6991	77.2887	100	72.7
ENSMUSG00000057074	Ces1g	8	93302369	93337308	-1	ENSG00000198848	CES1	16	55802851	55833337	ortholog_one2many	1	73.8053	73.4155	100	0.39
ENSMUSG00000057400	Ces1c	8	93099015	93131283	-1	ENSG00000198848	CES1	16	55802851	55833337	ortholog_one2many	1	65.343	63.7324	100	NA
ENSMUSG00000060579	Fhit	14	9550092	11162035	-1	ENSG00000189283	FHIT	3	59747277	61251459	ortholog_one2one	1	62.9108	91.1565	100	99.76
ENSMUSG00000069867	Pabpn1l	8	122619471	122622739	-1	ENSG00000205022	PABPN1L	16	88863333	88866660	ortholog_one2one	1	66.6667	65.4676	100	100
ENSMUSG00000069920	B3gnt9	8	105252638	105255153	-1	ENSG00000237172	B3GNT9	16	67148104	67150998	ortholog_one2one	1	81.9549	81.3433	100	100
ENSMUSG00000072672	Duxbl3	14	26257962	26269436	1	ENSG00000260596	DUX4	4	190173774	190185942	ortholog_one2many	0	22.5714	18.6321	0	NA
ENSMUSG00000072674	Plac9b	14	26167405	26182480	-1	ENSG00000189129	PLAC9	10	80131682	80145359	ortholog_one2many	0	63.8889	71.134	25	NA
ENSMUSG00000072675	Duxbl2	14	26118349	26129763	1	ENSG00000260596	DUX4	4	190173774	190185942	ortholog_one2many	0	22.5714	18.6321	0	NA
ENSMUSG00000072676	Tmem254a	14	25923300	25927672	-1	ENSG00000133678	TMEM254	10	80078646	80092557	ortholog_one2many	1	64.3411	67.4797	50	100
ENSMUSG00000072680	Tmem254c	14	26063919	26067355	-1	ENSG00000133678	TMEM254	10	80078646	80092557	ortholog_one2many	0	64.3411	67.4797	25	NA
ENSMUSG00000074030	Exoc8	8	124893108	124897705	-1	ENSG00000116903	EXOC8	1	231332753	231337852	ortholog_one2one	1	94.4134	93.2414	100	100
ENSMUSG00000074127	Cmtm2a	8	104281042	104293181	-1	ENSG00000140932	CMTM2	16	66579448	66588275	ortholog_one2many	0	46.7456	31.8548	25	100
ENSMUSG00000074156	Ces1h	8	93351843	93379725	-1	ENSG00000198848	CES1	16	55802851	55833337	ortholog_one2many	1	70.6406	69.8944	100	2.8
ENSMUSG00000078127	Fam170b	14	32833962	32836789	1	ENSG00000172538	FAM170B	10	49131154	49134008	ortholog_one2one	0	48.6772	65.0177	100	100
ENSMUSG00000078144	Capns2	8	92901407	92902411	1	ENSG00000256812	CAPNS2	16	55566684	55567687	ortholog_one2one	1	91.9028	91.5323	100	100
ENSMUSG00000078931	Pdf	8	107044698	107048614	-1	ENSG00000258429	PDF	16	69326913	69330588	ortholog_one2one	1	75.3247	71.6049	75	100
ENSMUSG00000078964	Ces1b	8	93056728	93080017	-1	ENSG00000198848	CES1	16	55802851	55833337	ortholog_one2many	1	65.2557	65.1408	100	NA
ENSMUSG00000094800	Gm9780	14	26027282	26042711	-1	ENSG00000189129	PLAC9	10	80131682	80145359	ortholog_one2many	0	63.8889	71.134	25	NA
ENSMUSG00000095304	Plac9a	14	25887506	25903100	-1	ENSG00000189129	PLAC9	10	80131682	80145359	ortholog_one2many	1	63.8889	71.134	25	100
